latitude,longitude,brightness,scan,track,acq_date,acq_time,satellite,instrument,confidence,version,bright_t31,frp,daynight,type
-3.3292,105.0102,347.6,1.1,1,2023-09-15,1456,Terra,MODIS,100,61.03,299.1,61,N,0
-3.5528,105.1316,305.4,1.1,1,2023-09-15,1456,Terra,MODIS,62,61.03,294.3,5.2,N,0
-2.8152,104.6188,304.6,1.1,1.1,2023-09-15,1456,Terra,MODIS,57,61.03,294.6,5,N,0
-2.8138,104.6287,304.5,1.1,1.1,2023-09-15,1456,Terra,MODIS,56,61.03,294.4,4.9,N,0
-3.0038,104.5871,304.5,1.1,1.1,2023-09-15,1456,Terra,MODIS,58,61.03,293.8,4.7,N,0
-2.7215,106.5973,311.3,1,1,2023-09-15,1456,Terra,MODIS,81,61.03,294.7,8,N,0
-3.1452,105.0791,306.5,1.1,1,2023-09-15,1456,Terra,MODIS,65,61.03,294.8,6,N,0
-3.1439,105.0885,305.1,1.1,1,2023-09-15,1456,Terra,MODIS,59,61.03,294.6,5,N,0
-3.1833,104.9384,304.1,1.1,1,2023-09-15,1456,Terra,MODIS,53,61.03,293.3,4.8,N,0
-3.5515,105.1411,320.9,1.1,1,2023-09-15,1456,Terra,MODIS,100,61.03,294.6,18.9,N,0
-3.182,104.9481,304.8,1.1,1,2023-09-15,1456,Terra,MODIS,57,61.03,293.5,5.3,N,0
-3.2165,105.2967,305.5,1.1,1,2023-09-15,1456,Terra,MODIS,61,61.03,294.5,4.9,N,0
-3.298,104.9117,306.6,1.1,1,2023-09-15,1456,Terra,MODIS,65,61.03,293.4,7,N,0
-3.3071,104.9817,338.6,1.1,1,2023-09-15,1456,Terra,MODIS,100,61.03,298.2,44.1,N,0
-3.3057,104.9913,380.3,1.1,1,2023-09-15,1456,Terra,MODIS,100,61.03,306.3,171.7,N,0
-3.3044,105.0008,351.7,1.1,1,2023-09-15,1456,Terra,MODIS,100,61.03,300.2,71.2,N,0
-3.3031,105.0104,312.4,1.1,1,2023-09-15,1456,Terra,MODIS,84,61.03,295.4,10,N,0
-3.3017,105.02,312.6,1.1,1,2023-09-15,1456,Terra,MODIS,84,61.03,294.9,10.4,N,0
-3.3163,104.983,323.9,1.1,1,2023-09-15,1456,Terra,MODIS,100,61.03,296.2,22.2,N,0
-3.315,104.9926,354.4,1.1,1,2023-09-15,1456,Terra,MODIS,100,61.03,301.9,78.9,N,0
-3.3136,105.0021,332.9,1.1,1,2023-09-15,1456,Terra,MODIS,100,61.03,298.9,33.9,N,0
-3.3123,105.0117,318.6,1.1,1,2023-09-15,1456,Terra,MODIS,97,61.03,296.5,15.7,N,0
-3.3109,105.0213,314.3,1.1,1,2023-09-15,1456,Terra,MODIS,88,61.03,295.4,12,N,0
-3.3242,104.9939,315.2,1.1,1,2023-09-15,1456,Terra,MODIS,90,61.03,296.3,13.4,N,0
-3.3228,105.0034,336.4,1.1,1,2023-09-15,1456,Terra,MODIS,100,61.03,298.9,39.9,N,0
-1.849,105.7338,307.3,1,1,2023-09-15,1457,Terra,MODIS,66,61.03,293.2,6.1,N,0
-3.3044,104.9867,314.9,3,1.7,2023-09-15,1923,Aqua,MODIS,90,61.03,291.8,63.7,N,0
-3.3081,105.0136,320.9,3,1.7,2023-09-15,1923,Aqua,MODIS,100,61.03,293.1,90.7,N,0
-3.3229,105.0116,316.7,3,1.7,2023-09-15,1923,Aqua,MODIS,94,61.03,291.7,73.7,N,0
-3.3267,105.0386,306.3,3.1,1.7,2023-09-15,1923,Aqua,MODIS,59,61.03,291.6,34.2,N,0
-3.3415,105.0366,312.1,3.1,1.7,2023-09-15,1923,Aqua,MODIS,84,61.03,291.7,54.6,N,0
-3.342,105.0317,309.9,3.1,1.7,2023-09-15,1923,Aqua,MODIS,79,61.03,291.5,46.4,N,0
-2.107,105.3691,310.9,1.7,1.3,2023-09-16,0318,Terra,MODIS,47,61.03,292.1,12.2,D,0
-3.0856,105.0608,313.4,1.7,1.3,2023-09-16,0318,Terra,MODIS,51,61.03,293.9,14.5,D,0
-3.1829,104.936,316.1,1.7,1.3,2023-09-16,0318,Terra,MODIS,43,61.03,295.4,15.2,D,0
-3.185,104.9506,317.9,1.7,1.3,2023-09-16,0318,Terra,MODIS,53,61.03,296.3,19,D,0
-3.3073,105.0032,337.3,1.7,1.3,2023-09-16,0318,Terra,MODIS,82,61.03,298.1,67.9,D,0
-3.3186,105.0017,341.4,1.7,1.3,2023-09-16,0318,Terra,MODIS,88,61.03,296.9,80.5,D,0
-3.3174,104.9953,337.4,1.7,1.3,2023-09-16,0318,Terra,MODIS,41,61.03,296.1,64.3,D,0
-3.3462,105.037,332.2,1.7,1.3,2023-09-16,0318,Terra,MODIS,77,61.03,297.1,51.5,D,0
-3.5582,105.2455,318.4,1.8,1.3,2023-09-16,0318,Terra,MODIS,63,61.03,298.5,22.7,D,0
-3.5216,104.8951,315.6,1.7,1.3,2023-09-16,0318,Terra,MODIS,32,61.03,295.7,14.5,D,0
-3.3036,104.9788,312.5,3.3,1.7,2023-09-16,1537,Terra,MODIS,65,61.03,286.1,65.7,N,0
-3.333,105.008,309,3.3,1.7,2023-09-16,1537,Terra,MODIS,27,61.03,285.4,48.7,N,0
-3.3177,105.0056,316.9,3.3,1.7,2023-09-16,1537,Terra,MODIS,93,61.03,285.2,86.2,N,0
-3.3024,105.0032,315.6,3.3,1.7,2023-09-16,1537,Terra,MODIS,70,61.03,286.6,78.8,N,0
-3.3068,104.9738,312.2,3.3,1.7,2023-09-16,1537,Terra,MODIS,52,61.03,284.3,65.9,N,0
-3.2054,104.8329,301.9,3.2,1.7,2023-09-16,1537,Terra,MODIS,39,61.03,283.4,32.7,N,0
-3.3557,105.0471,339.5,3.4,1.7,2023-09-16,1537,Terra,MODIS,100,61.03,285.8,245.5,N,0
-3.3602,105.0176,351.2,3.3,1.7,2023-09-16,1537,Terra,MODIS,100,61.03,288.4,372.3,N,0
-3.3449,105.0152,308,3.3,1.7,2023-09-16,1537,Terra,MODIS,54,61.03,285.3,44.3,N,0
-3.299,105.0081,308.2,3.3,1.7,2023-09-16,1537,Terra,MODIS,28,61.03,285.6,45.4,N,0
-3.3188,104.9811,310,3.3,1.7,2023-09-16,1537,Terra,MODIS,30,61.03,282.3,51.9,N,0
-2.8186,104.622,302.2,2.3,1.5,2023-09-16,1827,Aqua,MODIS,48,61.03,290.7,13.1,N,0
-2.8168,104.6174,301.3,2.3,1.5,2023-09-16,1827,Aqua,MODIS,40,61.03,290.7,12,N,0
-3.0041,104.5553,300.6,2.3,1.5,2023-09-16,1827,Aqua,MODIS,31,61.03,290.1,11.5,N,0
-3.2962,105.001,318.1,2.1,1.4,2023-09-16,1827,Aqua,MODIS,96,61.03,292.6,42.2,N,0
-3.2991,105.0197,311.6,2.1,1.4,2023-09-16,1827,Aqua,MODIS,22,61.03,292,24.2,N,0
-3.306,104.9803,311.3,2.1,1.4,2023-09-16,1827,Aqua,MODIS,54,61.03,291.4,27.3,N,0
-3.3088,104.9991,326.7,2.1,1.4,2023-09-16,1827,Aqua,MODIS,100,61.03,293.4,70.3,N,0
-3.3117,105.0178,309.2,2.1,1.4,2023-09-16,1827,Aqua,MODIS,18,61.03,292.1,20.1,N,0
-3.3242,105.0159,325.8,2.1,1.4,2023-09-16,1827,Aqua,MODIS,100,61.03,292.4,65.6,N,0
-3.3396,105.0326,317.8,2.1,1.4,2023-09-16,1827,Aqua,MODIS,63,61.03,292.6,40.4,N,0
-3.3083,104.992,325.7,2.1,1.4,2023-09-16,1827,Aqua,MODIS,100,61.03,292.8,66.9,N,0
-3.3113,105.0107,316.2,2.1,1.4,2023-09-16,1827,Aqua,MODIS,91,61.03,292.9,36.6,N,0
-3.3239,105.0088,319.1,2.1,1.4,2023-09-16,1827,Aqua,MODIS,98,61.03,291.8,45.6,N,0
-3.3268,105.0275,317.2,2.1,1.4,2023-09-16,1827,Aqua,MODIS,88,61.03,292.2,39.1,N,0
-3.3394,105.0256,314.5,2.1,1.4,2023-09-16,1827,Aqua,MODIS,89,61.03,292,34.7,N,0
-3.3423,105.0442,313,2.1,1.4,2023-09-16,1827,Aqua,MODIS,86,61.03,291.8,31.6,N,0
-3.3519,105.0237,351,2.1,1.4,2023-09-16,1827,Aqua,MODIS,100,61.03,292.9,189.8,N,0
-3.3549,105.0423,370.7,2.1,1.4,2023-09-16,1827,Aqua,MODIS,100,61.03,296.7,349.5,N,0
-3.3578,105.0608,300.9,2.1,1.4,2023-09-16,1827,Aqua,MODIS,35,61.03,290.5,10.1,N,0
-3.4074,104.8799,302.4,2.2,1.4,2023-09-16,1827,Aqua,MODIS,20,61.03,290.7,11.7,N,0
-3.3957,104.8763,303.4,2.2,1.4,2023-09-16,1827,Aqua,MODIS,55,61.03,291.2,14.1,N,0
-3.4084,104.8743,303.7,2.2,1.4,2023-09-16,1827,Aqua,MODIS,54,61.03,290.8,15,N,0
-3.3615,105.0246,391.1,1.1,1.1,2023-09-17,0646,Aqua,MODIS,100,61.03,309.6,234,D,0
-3.5939,104.8917,323.8,1.2,1.1,2023-09-17,0646,Aqua,MODIS,35,61.03,299.4,12.3,D,0
-3.5882,104.7949,318.1,1.2,1.1,2023-09-17,0646,Aqua,MODIS,52,61.03,296.4,9.7,D,0
-3.5897,104.7844,315,1.2,1.1,2023-09-17,0646,Aqua,MODIS,28,61.03,294.4,6.9,D,0
-3.3803,105.3401,325.9,1.1,1.1,2023-09-17,0646,Aqua,MODIS,74,61.03,297.7,16.9,D,0
-3.3695,105.3486,328.4,1.1,1,2023-09-17,0646,Aqua,MODIS,72,61.03,295.5,19.6,D,0
-3.3709,105.3388,341.3,1.1,1.1,2023-09-17,0646,Aqua,MODIS,90,61.03,299.8,41.8,D,0
-3.3491,105.4256,329.5,1.1,1,2023-09-17,0646,Aqua,MODIS,70,61.03,298,18,D,0
-3.3418,105.4278,328.5,1.1,1,2023-09-17,0646,Aqua,MODIS,81,61.03,294.3,19.9,D,0
-3.3432,105.4181,324.3,1.1,1,2023-09-17,0646,Aqua,MODIS,70,61.03,295.2,13.9,D,0
-3.3517,105.3594,314.2,1.1,1,2023-09-17,0646,Aqua,MODIS,45,61.03,295.3,5.9,D,0
-3.3325,105.4265,350,1.1,1,2023-09-17,0646,Aqua,MODIS,95,61.03,296.6,60.4,D,0
-3.4123,104.8747,330.9,1.2,1.1,2023-09-17,0646,Aqua,MODIS,79,61.03,295.3,22.2,D,0
-3.4138,104.8644,340.4,1.2,1.1,2023-09-17,0646,Aqua,MODIS,85,61.03,301.2,40.8,D,0
-3.3231,105.4252,361.7,1.1,1,2023-09-17,0646,Aqua,MODIS,100,61.03,298.6,94.1,D,0
-3.4012,104.8837,325.5,1.2,1.1,2023-09-17,0646,Aqua,MODIS,54,61.03,300.1,16,D,0
-3.4027,104.8734,329.3,1.2,1.1,2023-09-17,0646,Aqua,MODIS,82,61.03,300.7,21.7,D,0
-3.3629,105.0144,344.8,1.1,1.1,2023-09-17,0646,Aqua,MODIS,92,61.03,300,47.6,D,0
-3.352,105.0232,333.2,1.1,1.1,2023-09-17,0646,Aqua,MODIS,63,61.03,299.2,25.2,D,0
-3.3344,105.0103,335.3,1.1,1.1,2023-09-17,0646,Aqua,MODIS,45,61.03,300.7,26.8,D,0
-3.3249,105.0089,339.8,1.1,1.1,2023-09-17,0646,Aqua,MODIS,85,61.03,302.7,35.2,D,0
-3.3183,104.9872,331.5,1.2,1.1,2023-09-17,0646,Aqua,MODIS,39,61.03,296.6,23.3,D,0
-3.3136,104.9914,331.8,1.1,1.1,2023-09-17,0646,Aqua,MODIS,38,61.03,300.1,25.9,D,0
-3.1487,105.3581,317.2,1.1,1,2023-09-17,0646,Aqua,MODIS,65,61.03,294.4,9.8,D,0
-3.1268,105.2446,330,1.1,1.1,2023-09-17,0646,Aqua,MODIS,68,61.03,297.9,22.6,D,0
-3.1282,105.2347,334.4,1.1,1.1,2023-09-17,0646,Aqua,MODIS,86,61.03,296.5,30.6,D,0
-3.1188,105.2334,341.8,1.1,1.1,2023-09-17,0646,Aqua,MODIS,91,61.03,296.2,45.3,D,0
-3.0768,105.2217,318.7,1.1,1.1,2023-09-17,0646,Aqua,MODIS,71,61.03,296.5,11.2,D,0
-2.3495,106.2409,320.2,1,1,2023-09-17,0646,Aqua,MODIS,61,61.03,298.6,9,D,0
-3.3629,105.0442,323.1,2,1.4,2023-09-17,1440,Terra,MODIS,92,61.03,287.4,57.7,N,0
-3.3652,105.0263,319.8,2,1.4,2023-09-17,1440,Terra,MODIS,82,61.03,279.7,49.7,N,0
-3.36,105.0374,331.7,2,1.4,2023-09-17,1440,Terra,MODIS,100,61.03,284.5,88.1,N,0
-3.3624,105.0196,307.1,2,1.4,2023-09-17,1440,Terra,MODIS,35,61.03,275.8,22.8,N,0
-3.3684,104.8697,323.7,1,1,2023-09-18,0302,Terra,MODIS,50,61.03,297.4,13,D,0
-3.4053,104.8736,324.7,1,1,2023-09-18,0302,Terra,MODIS,73,61.03,300.1,13,D,0
-3.4952,105.4301,316.7,1,1,2023-09-18,0302,Terra,MODIS,54,61.03,298.3,8.2,D,0
-3.4415,104.8625,329.2,1,1,2023-09-18,0302,Terra,MODIS,57,61.03,302.4,17.2,D,0
-3.5178,104.8881,326.7,1,1,2023-09-18,0302,Terra,MODIS,65,61.03,297.4,14.2,D,0
-3.5832,105.6561,316.3,1.1,1,2023-09-18,0302,Terra,MODIS,61,61.03,296.4,7.5,D,0
-3.1131,105.1428,315.3,1,1,2023-09-18,0302,Terra,MODIS,56,61.03,292.6,6.6,D,0
-3.2715,104.9623,321.7,1,1,2023-09-18,0302,Terra,MODIS,32,61.03,299.8,12,D,0
-3.3465,105.42,327.9,1,1,2023-09-18,0302,Terra,MODIS,48,61.03,296.4,15.5,D,0
-3.3478,105.4292,330.5,1,1,2023-09-18,0302,Terra,MODIS,82,61.03,297.1,19.4,D,0
-3.3491,105.4383,324.5,1,1,2023-09-18,0302,Terra,MODIS,60,61.03,295,12.5,D,0
-3.3033,104.9942,325,1,1,2023-09-18,0302,Terra,MODIS,33,61.03,297.6,13.8,D,0
-3.311,104.9841,325.6,1,1,2023-09-18,0302,Terra,MODIS,55,61.03,298.5,15.7,D,0
-3.3123,104.993,326.4,1,1,2023-09-18,0302,Terra,MODIS,28,61.03,296.2,14.7,D,0
-3.3238,105.0096,331.6,1,1,2023-09-18,0302,Terra,MODIS,30,61.03,299.9,19,D,0
-3.3455,105.0339,344,1,1,2023-09-18,0302,Terra,MODIS,76,61.03,300.3,37.2,D,0
-3.3557,105.0415,348.4,1,1,2023-09-18,0302,Terra,MODIS,92,61.03,303.8,45.2,D,0
-3.3848,105.3199,321.1,3.3,1.7,2023-09-18,0728,Aqua,MODIS,51,61.03,288.2,57.7,D,0
-3.3274,105.4386,316.3,1.7,1.3,2023-09-18,1520,Terra,MODIS,93,61.03,288.8,30.5,N,0
-3.4961,104.9022,303.4,1.5,1.2,2023-09-18,1520,Terra,MODIS,55,61.03,291,8.2,N,0
-3.3257,105.445,317.8,1.7,1.3,2023-09-18,1520,Terra,MODIS,96,61.03,290,32.4,N,0
-3.3279,105.43,303.2,1.7,1.3,2023-09-18,1520,Terra,MODIS,54,61.03,287.6,9.3,N,0
-3.2773,105.3854,302.7,1.7,1.3,2023-09-18,1520,Terra,MODIS,51,61.03,288.6,10,N,0
-3.1165,105.2292,304,1.6,1.3,2023-09-18,1521,Terra,MODIS,31,61.03,290.6,11.1,N,0
-2.7241,106.3818,303.1,2.1,1.4,2023-09-18,1521,Terra,MODIS,53,61.03,289.8,10.5,N,0
-3.2901,104.922,313.3,2.1,1.4,2023-09-19,0632,Aqua,MODIS,41,61.03,292.8,16.8,D,0
-3.0533,105.2965,316.8,1.9,1.4,2023-09-19,0632,Aqua,MODIS,43,61.03,297.2,22.5,D,0
-3.0118,105.0574,320.4,2,1.4,2023-09-19,0632,Aqua,MODIS,60,61.03,294.7,27.7,D,0
-3.009,105.05,316.7,2,1.4,2023-09-19,0632,Aqua,MODIS,57,61.03,295.2,21.6,D,0
-2.6754,105.2888,322.7,1.9,1.4,2023-09-19,0632,Aqua,MODIS,53,61.03,292.2,38.2,D,0
-2.4531,106.2769,320.2,1.6,1.2,2023-09-19,0632,Aqua,MODIS,71,61.03,297.3,16.3,D,0
-2.9842,105.4136,306.5,4,1.9,2023-09-19,1423,Terra,MODIS,68,61.03,288.1,53.1,N,0
-3.3419,105.0368,319.5,1,1,2023-09-19,1854,Aqua,MODIS,92,61.03,295,15,N,0
-3.1466,105.0866,304.9,1,1,2023-09-19,1854,Aqua,MODIS,62,61.03,292.8,5.1,N,0
-3.2744,105.3857,306.9,1,1,2023-09-19,1854,Aqua,MODIS,70,61.03,293.7,6.4,N,0
-3.2821,105.3753,303.2,1,1,2023-09-19,1854,Aqua,MODIS,10,61.03,292.9,4.3,N,0
-3.2835,105.3844,314.5,1,1,2023-09-19,1854,Aqua,MODIS,89,61.03,294,12.3,N,0
-3.3602,105.0284,349.2,1,1,2023-09-19,1854,Aqua,MODIS,100,61.03,297.5,60.7,N,0
-3.3615,105.0374,379,1,1,2023-09-19,1854,Aqua,MODIS,100,61.03,302.9,150.9,N,0
-3.3628,105.0464,320.8,1,1,2023-09-19,1854,Aqua,MODIS,100,61.03,293.8,17.5,N,0
-2.8888,105.4447,321.6,1.3,1.1,2023-09-20,0245,Terra,MODIS,27,61.03,300.3,13.9,D,0
-3.0887,105.0655,321.5,1.3,1.2,2023-09-20,0245,Terra,MODIS,29,61.03,298.5,14.6,D,0
-3.1741,104.9492,322,1.4,1.2,2023-09-20,0245,Terra,MODIS,45,61.03,299,16.8,D,0
-3.2806,105.3911,317.9,1.3,1.1,2023-09-20,0245,Terra,MODIS,65,61.03,297.5,9.7,D,0
-3.3601,105.0317,371.1,1.3,1.1,2023-09-20,0245,Terra,MODIS,100,61.03,302.3,163.9,D,0
-3.5124,104.8872,324.6,1.4,1.2,2023-09-20,0245,Terra,MODIS,54,61.03,299.1,19.2,D,0
-2.7955,105.362,321.2,1.7,1.3,2023-09-20,0713,Aqua,MODIS,45,61.03,300.4,22.7,D,0
-3.5139,104.8637,304.5,1,1,2023-09-20,1504,Terra,MODIS,60,61.03,293.4,4.4,N,0
-3.3603,105.0436,317.9,1,1,2023-09-20,1504,Terra,MODIS,96,61.03,294.8,14,N,0
-3.3616,105.0348,338.2,1,1,2023-09-20,1504,Terra,MODIS,100,61.03,296.8,38.5,N,0
-3.3628,105.0259,329.1,1,1,2023-09-20,1504,Terra,MODIS,100,61.03,296,25.7,N,0
-3.3438,105.0322,321.5,1,1,2023-09-20,1504,Terra,MODIS,100,61.03,296,16.3,N,0
-3.345,105.0234,312.6,1,1,2023-09-20,1504,Terra,MODIS,71,61.03,295.2,8.4,N,0
-3.3267,105.0145,305.7,1,1,2023-09-20,1504,Terra,MODIS,36,61.03,294.2,4.3,N,0
-3.2796,104.9626,311.7,1,1,2023-09-20,1504,Terra,MODIS,83,61.03,293.9,9.1,N,0
-2.9054,106.815,312.1,1.1,1.1,2023-09-20,1504,Terra,MODIS,83,61.03,295,10.7,N,0
-2.9069,106.805,314.4,1.1,1.1,2023-09-20,1504,Terra,MODIS,88,61.03,295.2,12.8,N,0
-3.1524,105.0832,305,1,1,2023-09-20,1504,Terra,MODIS,62,61.03,294.3,4.4,N,0
-3.1103,104.7276,307.1,1,1,2023-09-20,1504,Terra,MODIS,70,61.03,294,5.3,N,0
-3.1115,104.7188,336.4,1,1,2023-09-20,1504,Terra,MODIS,100,61.03,294.5,36,N,0
-3.1128,104.7099,307.6,1,1,2023-09-20,1504,Terra,MODIS,72,61.03,293.9,5.8,N,0
-2.9845,105.4207,310.6,1,1,2023-09-20,1504,Terra,MODIS,79,61.03,295,8.7,N,0
-2.9755,105.4194,326.7,1,1,2023-09-20,1504,Terra,MODIS,100,61.03,296,24,N,0
-2.9768,105.4104,311,1,1,2023-09-20,1504,Terra,MODIS,80,61.03,294.6,8.8,N,0
-2.5882,106.5923,314.8,1.1,1.1,2023-09-20,1504,Terra,MODIS,89,61.03,295.1,12.6,N,0
-2.0084,105.223,307.3,1,1,2023-09-20,1504,Terra,MODIS,69,61.03,293.5,6,N,0
-1.6958,105.8099,319.6,1.1,1,2023-09-20,1504,Terra,MODIS,99,61.03,294.3,16.8,N,0
-1.6971,105.8006,311.9,1.1,1,2023-09-20,1504,Terra,MODIS,82,61.03,293.8,9.7,N,0
-2.3345,106.1333,320.1,2.9,1.6,2023-09-21,0326,Terra,MODIS,75,61.03,294.4,58.6,D,0
-2.871,105.4408,311.5,2.6,1.5,2023-09-21,0326,Terra,MODIS,32,61.03,295.4,25.5,D,0
-3.1445,105.4325,311.1,2.6,1.6,2023-09-21,0326,Terra,MODIS,38,61.03,294.7,27.8,D,0
-2.3371,105.9319,315.5,3.3,1.7,2023-09-21,0617,Aqua,MODIS,53,61.03,292.5,50.5,D,0
-2.523,106.2082,305.7,1.1,1.1,2023-09-21,1839,Aqua,MODIS,65,61.03,287.1,8.3,N,0
-3.1964,104.8196,315.2,2.9,1.6,2023-09-22,0229,Terra,MODIS,62,61.03,297.6,25.3,D,0
-3.2766,104.9632,316.3,2.8,1.6,2023-09-22,0229,Terra,MODIS,45,61.03,297.4,27.2,D,0
-3.4203,104.8702,314.7,2.9,1.6,2023-09-22,0229,Terra,MODIS,40,61.03,297.8,21.9,D,0
-3.3095,104.9928,339.7,1,1,2023-09-22,0659,Aqua,MODIS,39,61.03,312.9,32,D,0
-3.5558,105.6434,326,1.1,1,2023-09-22,0659,Aqua,MODIS,75,61.03,300.2,16.8,D,0
-3.5572,105.6341,320.4,1.1,1,2023-09-22,0659,Aqua,MODIS,61,61.03,301.7,9.9,D,0
-3.4947,105.363,343.9,1,1,2023-09-22,0659,Aqua,MODIS,91,61.03,303.6,43.8,D,0
-3.4454,105.5729,347.6,1,1,2023-09-22,0659,Aqua,MODIS,93,61.03,303.8,53.1,D,0
-3.4594,105.4142,323.8,1,1,2023-09-22,0659,Aqua,MODIS,46,61.03,302,12.9,D,0
-3.4974,104.904,335.4,1,1,2023-09-22,0659,Aqua,MODIS,72,61.03,306.9,22.3,D,0
-3.4686,104.6624,367.9,1,1,2023-09-22,0659,Aqua,MODIS,100,61.03,305.5,97.7,D,0
-3.2518,105.328,330.9,1,1,2023-09-22,0659,Aqua,MODIS,31,61.03,301.5,18.2,D,0
-3.2531,105.3189,351.1,1,1,2023-09-22,0659,Aqua,MODIS,95,61.03,306.1,53.8,D,0
-3.2992,105.0005,343,1,1,2023-09-22,0659,Aqua,MODIS,89,61.03,305.1,34.2,D,0
-3.3005,104.9914,351.1,1,1,2023-09-22,0659,Aqua,MODIS,95,61.03,307.1,52.7,D,0
-3.2586,105.2169,324.7,1,1,2023-09-22,0659,Aqua,MODIS,74,61.03,305.1,12.8,D,0
-3.337,104.6763,326.6,1,1,2023-09-22,0659,Aqua,MODIS,77,61.03,303.7,13.4,D,0
-3.2722,104.9965,334.3,1,1,2023-09-22,0659,Aqua,MODIS,42,61.03,309.4,21.6,D,0
-3.2633,104.9952,334.8,1,1,2023-09-22,0659,Aqua,MODIS,56,61.03,304.8,22.6,D,0
-3.2646,104.9862,335.8,1,1,2023-09-22,0659,Aqua,MODIS,45,61.03,307.7,24.1,D,0
-3.2178,105.1179,326.9,1,1,2023-09-22,0659,Aqua,MODIS,73,61.03,299.4,15.9,D,0
-3.2191,105.1089,331.8,1,1,2023-09-22,0659,Aqua,MODIS,82,61.03,303.6,21.7,D,0
-3.2457,104.7293,324.1,1,1,2023-09-22,0659,Aqua,MODIS,74,61.03,304.6,11.6,D,0
-3.1287,105.2192,339.5,1,1,2023-09-22,0659,Aqua,MODIS,88,61.03,305.3,34.4,D,0
-3.13,105.2101,331.2,1,1,2023-09-22,0659,Aqua,MODIS,82,61.03,303,22.2,D,0
-3.1486,105.0827,330.4,1,1,2023-09-22,0659,Aqua,MODIS,81,61.03,307.6,19.5,D,0
-3.1196,105.2179,332,1,1,2023-09-22,0659,Aqua,MODIS,82,61.03,302.4,23.1,D,0
-3.1079,105.2348,361.7,1,1,2023-09-22,0659,Aqua,MODIS,100,61.03,304.9,84.9,D,0
-3.1774,104.6954,346.3,1,1,2023-09-22,0659,Aqua,MODIS,93,61.03,303.7,43.4,D,0
-3.0086,105.0314,330.5,1,1,2023-09-22,0659,Aqua,MODIS,63,61.03,302.6,19.1,D,0
-3.0099,105.0223,329.4,1,1,2023-09-22,0659,Aqua,MODIS,24,61.03,304.7,18,D,0
-2.993,105.0754,348.1,1,1,2023-09-22,0659,Aqua,MODIS,94,61.03,304.4,51.5,D,0
-3.0009,105.021,324.3,1,1,2023-09-22,0659,Aqua,MODIS,70,61.03,301.8,12.5,D,0
-3.0155,104.8573,322.9,1,1,2023-09-22,0659,Aqua,MODIS,44,61.03,303.9,11.5,D,0
-2.9289,105.2619,336.3,1,1,2023-09-22,0659,Aqua,MODIS,83,61.03,301,28.5,D,0
-2.9302,105.2527,331.5,1,1,2023-09-22,0659,Aqua,MODIS,56,61.03,300.9,21.1,D,0
-2.9212,105.2514,355.7,1,1,2023-09-22,0659,Aqua,MODIS,98,61.03,300.8,67.4,D,0
-2.4762,106.2263,325.4,1.1,1.1,2023-09-22,0659,Aqua,MODIS,76,61.03,300.1,15.9,D,0
-2.3854,106.1557,314.9,1.1,1.1,2023-09-22,0659,Aqua,MODIS,56,61.03,294.9,6.8,D,0
-2.2999,106.1059,321.4,1.1,1.1,2023-09-22,0659,Aqua,MODIS,74,61.03,285.3,16.9,D,0
-3.3461,105.2686,305.4,1.4,1.2,2023-09-22,1447,Terra,MODIS,64,61.03,293.5,9,N,0
-3.1073,105.2301,310.2,1.4,1.2,2023-09-22,1447,Terra,MODIS,79,61.03,292.9,13.8,N,0
-3.1056,105.2422,312.9,1.4,1.2,2023-09-22,1447,Terra,MODIS,86,61.03,292.8,16.9,N,0
-3.2379,104.7241,303.8,1.5,1.2,2023-09-22,1447,Terra,MODIS,45,61.03,293.2,8.5,N,0
-3.1038,105.2353,320.9,1.4,1.2,2023-09-22,1447,Terra,MODIS,100,61.03,292.9,28.4,N,0
-2.4314,105.3842,303,1.3,1.1,2023-09-22,1448,Terra,MODIS,53,61.03,292.1,5.4,N,0
-2.6429,106.6032,305.7,1.1,1.1,2023-09-22,1448,Terra,MODIS,65,61.03,293.6,5.7,N,0
-2.6415,106.6132,309.7,1.1,1.1,2023-09-22,1448,Terra,MODIS,78,61.03,294,8.8,N,0
-3.293,105.0015,304.8,2.7,1.6,2023-09-22,1921,Aqua,MODIS,30,61.03,286,26.2,N,0
-3.1042,105.2368,338.3,1.2,1.1,2023-09-23,0309,Terra,MODIS,90,61.03,297.8,45.6,D,0
-3.1058,105.2476,324.7,1.2,1.1,2023-09-23,0309,Terra,MODIS,81,61.03,295.8,21.7,D,0
-3.2965,104.9955,335.5,1.2,1.1,2023-09-23,0309,Terra,MODIS,83,61.03,299.4,32.4,D,0
-3.3047,104.9836,334.2,1.2,1.1,2023-09-23,0309,Terra,MODIS,59,61.03,303.4,31.4,D,0
-3.3285,105.0127,331.1,1.2,1.1,2023-09-23,0309,Terra,MODIS,51,61.03,304.4,22.6,D,0
-3.3412,105.0326,330.8,1.2,1.1,2023-09-23,0309,Terra,MODIS,51,61.03,304.8,21.8,D,0
-3.5263,104.9509,307.8,2.2,1.4,2023-09-23,1528,Terra,MODIS,64,61.03,277.8,31.8,N,0
-3.2986,104.984,319.1,2.2,1.4,2023-09-23,1528,Terra,MODIS,98,61.03,292.5,48.2,N,0
-3.297,104.9983,315.2,2.2,1.4,2023-09-23,1528,Terra,MODIS,56,61.03,292.3,35.1,N,0
-3.2998,104.9786,317,2.2,1.4,2023-09-23,1528,Terra,MODIS,88,61.03,292.4,40.8,N,0
